16.038807	10.883538	-23.184427
-0.635613	-1.520019	-24.457136
15.497524	-33.808529	13.036242
5.367774	-13.867094	18.546272
-15.501302	-8.469738	-38.566685
-0.019005	-18.296926	-2.486309
0.692760	10.861944	-18.373322
15.801464	12.114410	-35.814507
-2.722072	-13.281459	-1.896808
-18.419468	24.114941	8.767261
3.529057	-22.346004	18.761845
-16.588106	33.656342	-13.569179
2.427849	-25.168915	-8.175323
-44.723282	0.603203	2.598483
-41.921818	4.931567	-9.550430
-0.338400	4.905109	-24.758331
-6.250705	6.105166	22.627441
0.033288	13.963842	22.345362
14.346154	12.918810	-20.397125
17.343046	2.666340	-18.744070
-6.141019	-0.897477	-5.565171
-11.611732	-5.904984	-13.637009
4.008599	4.725881	8.552634
-3.921612	1.302926	8.630528
-4.393202	33.184792	16.029808
16.292933	-3.888419	-8.291830
-37.799591	-25.108715	-17.794989
-7.040411	35.566711	7.100550
-17.752031	-12.591538	-4.484450
23.965698	-30.801794	-1.940817
31.662367	-29.279545	-1.787259
-32.096184	-14.471344	4.928707
37.906158	-12.092081	-0.840944
19.824976	-10.727744	-11.944211
-23.212255	12.934893	-19.827728
-3.255374	-2.639381	-9.229957
19.831608	27.710072	10.517453
-31.859526	17.527319	18.409906
10.769747	-11.448195	3.965231
24.072514	-14.018112	-11.535521
23.682428	-30.465752	6.321230
-14.863710	2.611039	-7.156845
-16.238770	-10.471226	-11.810532
28.584064	-3.378232	30.558884
30.471449	2.956499	-0.428783
4.326676	29.214176	2.784871
12.919099	17.326555	30.897682
39.195927	-10.146889	-14.170878
24.031672	-26.296577	-1.339461
26.546520	-9.409843	-17.415770
17.473602	19.227150	-0.944423
9.193228	-17.002878	3.682225
-23.797314	10.533548	-1.860864
-4.207313	-18.878204	29.041664
-13.221237	-22.606091	10.934805
21.210064	18.957836	2.452727
17.634398	2.326549	30.716276
10.782549	-7.651094	23.477266
43.448120	-17.055994	8.141813
-10.753118	-13.790878	-1.583555
-20.094555	-1.857687	5.070217
-12.184790	-5.577357	3.243392
16.148376	10.079132	-5.707381
16.532034	4.459787	-16.200659
-29.796217	-29.891193	-0.374577
1.256119	-14.030385	5.494112
-41.940235	-6.762055	-4.714584
18.876141	-35.072758	-5.799008
-32.316811	-4.668218	16.691248
17.742401	-16.761293	1.815657
16.924261	6.693738	5.753556
-27.258520	-19.693302	11.286057
12.769694	-16.795321	-23.358988
-16.551071	-4.553945	-38.991032
2.444570	30.618097	6.067341
13.335918	11.387458	19.994135
26.041431	2.856675	21.844065
-48.090618	-1.598132	-2.115610
-34.075386	-10.804365	-12.578521
-29.026278	8.259692	-15.051410
26.319721	28.906557	4.261858
-14.037468	1.557978	-17.913046
-43.288769	-16.785616	0.781980
9.912582	20.512165	5.936544
21.075624	-6.733320	37.268181
23.348045	14.970999	-1.180213
8.520145	-15.012709	8.100163
26.439493	-7.231443	14.019994
-1.937481	13.210902	-5.025901
-40.135792	14.269765	-6.695484
20.411297	21.409107	5.903070
-31.964659	17.239353	15.233600
-49.195454	-10.859842	-12.117755
1.221933	-3.540326	-41.318775
10.703699	-7.350589	14.883817
-31.417265	19.920918	4.734483
-13.595097	9.924963	-21.809315
-40.641178	16.537174	16.143169
-1.565678	12.891911	7.784057
25.056992	-3.464984	10.148527
-1.278315	-2.636638	-43.130951
-11.053441	-3.949432	34.049423
-6.155806	-14.120451	-39.343491
-46.633671	-15.043118	-5.948705
19.919947	6.964997	-0.196022
-9.713811	34.505230	8.388820
25.825237	-10.802896	-12.017277
-31.405718	4.345337	9.252557
24.729826	-7.380866	21.026777
-31.208620	-10.289880	-16.703686
-4.243471	0.315296	13.010134
-16.495592	30.172766	-14.418408
-27.991816	-0.566640	-17.146833
-3.579058	-1.868443	31.395153
28.902975	4.087422	-24.006514
15.125742	10.754416	-30.276598
26.376509	5.663236	9.278334
-10.103524	-5.413273	-29.868475
-16.309502	0.570928	-0.672568
-23.069332	-32.764732	-11.028084
20.875889	-18.021498	8.313188
4.923449	11.035284	8.579794
13.808022	-13.261916	-21.081692
-44.699059	-3.213099	-17.479061
26.952059	13.705194	-3.373541
-29.975588	6.120174	-6.629372
-14.237043	-16.478655	-30.269365
-22.976749	8.661331	11.440019
32.231213	21.907928	9.182141
8.907750	6.810368	10.347367
5.653845	-0.012179	40.219044
4.584386	8.444860	5.143490
-22.845785	6.438071	0.904535
-19.482306	6.023540	-6.528555
22.223541	-3.339258	-13.643039
-14.491665	-32.693439	2.217605
-34.215599	2.697984	-32.733139
15.331509	-9.455785	15.838937
7.978995	28.387402	30.749245
5.494524	-4.293025	-2.778654
-9.651310	-36.635536	-10.450581
-17.142092	13.081363	-19.826115
-2.237837	21.711958	34.365479
-9.550298	12.081072	38.592106
-15.673093	-1.186466	13.411183
-8.764187	15.110565	10.776784
0.878032	4.140403	-9.278387
-16.488096	-3.520187	-26.811892
-47.341698	-2.917091	-5.913737
22.787151	-13.285567	5.243257
-16.702059	8.071243	-11.156193
21.384098	-4.031443	-28.269230
-13.220592	-20.568008	22.549904
36.575966	27.781336	5.871047
20.499479	-24.622921	-23.328146
16.163376	36.532524	-9.408583
-19.393284	9.139578	-12.604485
-7.688142	-17.000811	13.486242
9.639578	23.551893	8.124179
-24.642912	-0.711271	9.851386
0.462906	-19.690996	19.163826
9.094819	-11.226923	20.630699
-4.968954	2.359915	-33.961479
38.388870	13.020311	-6.867630
25.843658	11.053271	13.582527
-22.557619	-7.293025	-11.985254
-2.600564	10.705786	-25.737957
-24.737730	-14.418484	-21.809601
-2.122266	-29.900064	-0.127160
20.034191	-22.440470	-1.880997
-38.435673	12.301020	3.482720
-36.687191	-5.208461	14.891974
21.730911	26.776937	30.030230
-5.407472	10.296350	14.372427
2.181962	-26.571476	-20.086475
30.965523	24.606747	13.821579
-23.541353	-9.411095	12.097890
-12.769599	-16.508709	-7.450427
24.449474	4.857306	-13.783309
-32.878555	10.738827	-7.182319
-17.785748	-17.463455	-32.415916
30.146057	-16.391348	-14.303628
-32.969669	-6.538578	8.497631
-21.791145	-24.106916	3.971476
3.519112	4.909903	-26.168720
10.118292	-4.112898	6.798172
-19.394892	-22.001997	-0.199746
7.355885	13.067363	23.587852
29.283100	-22.543736	-4.215776
40.282093	4.886121	16.997755
35.389801	2.796702	-2.278050
-27.238297	-11.284891	10.947993
-3.009458	-24.260670	7.053843
13.005898	20.761816	11.690831
-6.374520	-17.368410	-38.262878
4.832673	22.277044	7.447760
-0.001667	-4.650660	-24.716146
7.314287	30.214693	-15.661561
6.380826	-36.731384	4.664120
-9.123354	26.982668	-1.444578
14.646137	-6.860480	-1.504685
39.425442	13.745115	-16.405535
14.339727	0.471884	28.536366
-8.756775	15.817680	-10.846212
0.371138	-8.385607	-4.372010
11.134517	-13.146919	9.070382
2.492075	12.536439	-3.948069
-4.048585	-7.109512	-4.820287
-4.814136	-7.268561	-31.368792
6.329801	-15.849957	-33.693653
36.017563	-6.634411	-2.254460
23.327045	-6.792960	34.395584
-8.555560	-3.539068	22.441057
8.801500	3.823659	-32.792606
42.646763	15.661055	5.008110
14.235847	-20.780846	28.754677
13.839280	-9.617866	-17.989166
-1.324789	-10.467431	-11.338451
-7.372918	31.715044	17.074371
-41.518948	18.401333	12.858327
-2.723218	-34.137997	-2.485567
-18.556690	17.586739	12.168103
7.235951	-1.907939	31.709961
-20.821814	-2.578961	-10.357166
-8.976660	22.434938	12.516291
-34.877800	2.710325	-18.141106
12.068964	24.164433	3.408441
38.340645	10.207447	8.963558
-12.580416	14.136874	-2.963883
-11.141879	4.860419	0.083583
-27.107361	-18.705700	0.222297
-38.416378	-6.234218	7.920868
-18.354696	-10.223774	20.897329
-8.485306	-8.144301	2.785885
-38.578255	-3.625657	-6.644749
-0.287179	-11.066595	13.062876
10.071286	10.230083	-21.150343
-10.040334	-25.397863	7.260615
-12.768622	10.742448	-14.098559
-25.874163	-5.782368	2.654700
-34.616798	-7.049601	5.154788
-1.935430	-1.472993	28.650438
33.279278	-8.963664	25.642542
-8.218916	24.804771	24.991135
31.240623	0.415440	20.229963
-9.516111	21.851141	-22.120102
1.106481	-37.717636	14.840526
12.034258	-20.755861	33.025951
-7.888773	-23.641567	-1.586006
10.770773	11.862045	0.007793
16.344191	7.106380	25.245451
7.557240	-0.245058	-8.258701
11.092045	14.285764	-11.114816
20.628332	-12.452950	12.451884
-21.164782	1.969531	-26.790682
20.043911	-10.093441	3.372879
-25.875864	2.092558	-3.407090
-5.186324	7.906946	1.095794
29.934196	6.962008	1.689381
15.390846	-30.644262	3.306758
37.324348	5.278897	-21.628422
5.657177	3.392787	21.381824
-8.765951	7.911204	-6.685586
6.375932	18.793779	-25.430059
18.036678	-4.613290	30.205305
19.904987	-14.874967	-3.118450
-38.444008	0.570334	-17.067255
15.774522	-20.409508	4.477256
21.597612	28.472870	25.032974
-19.681398	8.359605	-25.857758
-25.362286	-6.206615	26.100300
-2.222283	-11.334148	31.349289
-9.619131	-15.783467	-32.865059
-26.355064	5.949113	-24.541149
9.691904	39.156849	6.679686
-16.664223	-16.010725	-7.221083
5.177221	31.038839	-9.984358
-4.549445	-31.162600	20.882811
32.476368	-0.500537	13.341651
12.053516	10.209742	13.925219
11.817705	-5.379328	42.783726
22.861214	17.931452	-29.035967
27.016405	-2.701054	-7.715626
-20.193153	-12.378207	-11.084584
0.107522	2.263062	41.662556
1.733564	11.841374	1.001779
15.290940	-9.833995	-5.351312
28.935396	3.342457	-27.915369
-41.462101	-24.852274	-17.473942
33.751041	-5.824576	16.272091
16.393194	9.227756	-26.048008
-21.772533	22.639236	24.604939
-17.684975	-12.514707	-36.684593
33.505611	23.700804	-10.726776
-1.153999	-11.045156	41.291348
28.158432	29.207800	1.369004
-19.322552	-38.070229	-5.277710
-7.274732	-15.525336	7.759736
2.083603	-12.520092	-21.498787
24.769585	-8.324599	1.742137
-28.279215	3.311189	16.096277
16.190472	22.257511	-9.099263
3.275430	21.345497	-1.922159
27.325750	-9.293490	9.101000
1.880529	-23.047398	30.615063
11.575686	-3.163228	-13.836176
-32.522312	13.878034	-4.135567
-10.995408	-0.125597	-13.130591
11.686584	-17.684351	23.507984
17.087925	15.754198	-15.982413
-7.636531	4.792073	-10.689890
-11.773792	11.660363	-33.218693
-44.426891	6.261741	-7.118073
-35.570190	-9.974397	2.430336
18.856527	-26.157934	6.743306
38.093628	-5.741778	-14.446370
-1.268229	24.327566	16.351341
4.871285	20.131218	26.254961
36.720966	23.170126	12.295683
-19.994207	-35.126945	-7.322161
39.191635	20.335686	1.873754
-17.244240	-0.915268	-33.993801
-11.526366	-7.303721	12.042418
-29.204134	22.168367	3.237267
5.056043	19.170778	-28.845209
-9.443182	-1.408749	-26.891754
17.187271	9.813795	18.380564
5.301868	-5.540970	-14.909451
0.323372	-6.387399	6.966945
-32.705032	6.728032	-32.000835
15.336375	-13.664584	4.187994
34.450993	-18.760836	17.685247
6.890018	10.030442	-11.147052
41.735317	7.860488	11.284258
22.075060	4.560812	17.363104
19.857004	6.453469	10.132744
-31.935518	1.128676	-29.682676
6.754527	23.043312	-2.964492
39.254219	1.220020	20.834875
-42.306900	13.587831	15.284955
-14.634144	-21.145166	17.714365
-34.731010	1.900355	-14.760415
-30.754873	18.162991	-22.867985
28.844883	-24.781361	-1.683368
-32.356506	13.120455	-21.720713
23.942650	-5.539987	5.850365
20.222271	5.458794	-34.953365
35.585625	1.642611	-21.379198
-24.050081	-7.399990	-19.896156
42.386219	2.983696	19.064369
3.782591	3.884552	12.443012
-15.942974	15.612370	-7.740781
-31.286810	-29.150087	-10.878599
-33.873753	15.167028	-11.957230
22.268421	15.559991	-31.063665
14.292070	7.114058	-5.516747
7.172770	-28.945005	25.659927
18.741985	-26.072248	-7.424305
19.782509	-15.488881	18.459526
-32.030495	-0.272041	9.598516
-6.946363	-19.778265	-4.549932
23.188143	12.348076	19.802322
-37.901520	0.662659	-10.627953
12.033294	-25.247902	-5.269487
12.232547	-1.010089	-1.118230
17.596684	-3.239133	4.184607
28.271183	8.525293	10.616867
-36.627449	-12.403629	-1.874216
-16.263838	5.542548	17.734133
6.947062	28.278065	10.995451
5.199049	1.830067	2.984914
11.173715	11.326498	9.087713
-25.399364	5.010305	-14.361197
35.035454	-21.012716	15.484190
35.193241	21.484602	-1.525043
29.940252	15.480704	7.156289
2.827297	14.838145	9.324975
-31.616163	21.674858	-4.304488
0.111573	-1.447332	0.910015
25.167915	15.992338	17.872784
-3.860003	8.926051	17.269382
23.120914	-3.257100	-2.088445
6.986718	11.655366	-4.442256
-25.598835	-27.389833	9.823101
-3.387810	29.944403	18.319933
2.471611	7.391801	14.155964
29.642626	-0.890855	33.521595
-27.309446	4.328977	2.438672
16.662821	-1.137836	-1.807627
-6.162560	-19.197790	31.493164
1.765139	-12.513988	40.532841
-37.118237	-1.987620	-27.309135
-7.990101	-21.645411	-8.085911
-11.531136	10.522048	5.343416
41.617760	-4.133331	6.011060
-1.380732	9.961870	-30.005142
